test_id,run_number,database,engine,index,target_recall,actual_recall,comparison_recall,recall_tolerance,target_met,calibration_selection,calibration_recall,average_ms,p50_ms,p95_ms,p99_ms,qps,filtered_queries,filtered_recall,filtered_average_ms,filtered_p50_ms,filtered_p95_ms,filtered_p99_ms,unfiltered_queries,unfiltered_recall,unfiltered_average_ms,unfiltered_p50_ms,unfiltered_p95_ms,unfiltered_p99_ms,cpu_average_percent,cpu_max_percent,ram_average_bytes,ram_max_bytes,disk_write_bytes,index_size_bytes,time_to_index_ready_ms,upsert_ms,vector_count,query_executions,concurrency,top_k,warmup_iterations,measurement_iterations,stability_verified,stability_diagnostics,index_parameters,search_parameters,environment,measured_at
"T23",2,"opensearch","Faiss","HNSW",0.900000,0.871000,0.873333,0.010000,false,"CLOSEST_AVAILABLE",0.882222,5.800760,5.244200,10.081500,12.792300,1714.131,100,0.850000,5.907608,5.550400,9.254000,10.107500,900,0.873333,5.788888,5.187400,10.154600,13.139800,2.850,2.850,5085241278,5085241278,0,85430127,10856,8552,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""m"":16,""engine"":""faiss"",""method"":""hnsw"",""space_type"":""cosinesimil"",""ef_construction"":128}","{""ef_search"":20}","{""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""queryPartition"":{""evaluationQueries"":200,""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationQueries"":100,""method"":""query-type-stratified-sha256""},""javaVersion"":""21.0.11"",""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""physicalMemoryBytes"":51460743168,""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""springBootVersion"":""4.1.1"",""dockerServerVersion"":""29.7.2"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""availableProcessors"":16,""os"":""Windows 11 10.0 amd64""}",2026-09-11T10:09:46.559188Z
"T24",2,"opensearch","Faiss","HNSW",0.950000,0.934500,0.936111,0.010000,false,"CLOSEST_AVAILABLE",0.933333,6.004875,5.361800,8.978300,15.775800,1656.252,100,0.920000,6.698453,5.640500,8.668900,46.095300,900,0.936111,5.927811,5.316600,8.978300,13.349300,0.790,0.790,5126043467,5126043467,0,85430127,10856,8552,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""m"":16,""engine"":""faiss"",""method"":""hnsw"",""space_type"":""cosinesimil"",""ef_construction"":128}","{""ef_search"":40}","{""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""queryPartition"":{""evaluationQueries"":200,""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationQueries"":100,""method"":""query-type-stratified-sha256""},""javaVersion"":""21.0.11"",""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""physicalMemoryBytes"":51460743168,""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""springBootVersion"":""4.1.1"",""dockerServerVersion"":""29.7.2"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""availableProcessors"":16,""os"":""Windows 11 10.0 amd64""}",2026-09-11T10:09:50.565293800Z
"T25",2,"opensearch","Faiss","IVF",0.900000,0.915500,0.912778,0.010000,false,"CLOSEST_AVAILABLE",0.915556,7.356682,5.686600,18.741400,43.119200,1352.282,100,0.940000,7.006318,5.759100,9.270500,32.315300,900,0.912778,7.395611,5.663500,20.324100,47.905700,1.150,1.150,5116379791,5116379791,0,84680536,19201,7759,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""engine"":""faiss"",""method"":""ivf"",""nlist"":128,""space_type"":""cosinesimil"",""dimension"":1024}","{""nprobes"":4}","{""javaVersion"":""21.0.11"",""queryPartition"":{""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508""},""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""availableProcessors"":16,""dockerServerVersion"":""29.7.2"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""springBootVersion"":""4.1.1"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""physicalMemoryBytes"":51460743168,""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9""}",2026-09-11T10:10:47.392647100Z
"T26",2,"opensearch","Faiss","IVF",0.950000,0.957500,0.956111,0.010000,true,"WITHIN_TOLERANCE",0.954444,6.835508,6.240100,12.075100,21.580700,1455.459,100,0.970000,6.638411,6.219900,9.581400,18.499500,900,0.956111,6.857408,6.240100,12.187900,21.691700,5.400,5.400,5120674758,5120674758,0,84680536,19201,7759,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""engine"":""faiss"",""method"":""ivf"",""nlist"":128,""space_type"":""cosinesimil"",""dimension"":1024}","{""nprobes"":8}","{""javaVersion"":""21.0.11"",""queryPartition"":{""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508""},""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""availableProcessors"":16,""dockerServerVersion"":""29.7.2"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""springBootVersion"":""4.1.1"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""physicalMemoryBytes"":51460743168,""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9""}",2026-09-11T10:10:51.401566800Z
"T27",2,"opensearch","JVector","DiskANN",0.900000,0.874000,0.860000,0.010000,false,"WITHIN_TOLERANCE",0.901111,14.574997,8.059200,52.874600,58.847700,680.940,100,1.000000,26.348654,16.870500,61.643400,63.526100,900,0.860000,13.266813,7.907300,50.965400,55.957800,140.205,278.720,5039070380,5039070380,0,88980591,25281,8731,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""jvector"",""method"":""disk_ann""}","{""candidate_k"":80}","{""springBootVersion"":""4.1.1"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""dockerServerVersion"":""29.7.2"",""availableProcessors"":16,""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""queryPartition"":{""calibrationQueries"":100,""method"":""query-type-stratified-sha256"",""evaluationQueries"":200,""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""},""javaVersion"":""21.0.11"",""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""physicalMemoryBytes"":51460743168,""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""containerLimits"":{""vector-opensearch-jvector"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0}}",2026-09-11T10:12:01.887083400Z
"T28",2,"opensearch","JVector","DiskANN",0.950000,0.912500,0.902778,0.010000,false,"WITHIN_TOLERANCE",0.952222,13.455557,7.770200,50.060200,56.229700,739.005,100,1.000000,18.381798,16.017100,56.220200,62.311600,900,0.902778,12.908197,7.625500,49.548400,55.893800,88.690,176.190,5037996638,5037996638,0,88980591,25281,8731,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""jvector"",""method"":""disk_ann""}","{""candidate_k"":120}","{""springBootVersion"":""4.1.1"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""dockerServerVersion"":""29.7.2"",""availableProcessors"":16,""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""queryPartition"":{""calibrationQueries"":100,""method"":""query-type-stratified-sha256"",""evaluationQueries"":200,""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""},""javaVersion"":""21.0.11"",""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""physicalMemoryBytes"":51460743168,""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""containerLimits"":{""vector-opensearch-jvector"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0}}",2026-09-11T10:12:06.893650600Z
"T21",2,"opensearch","Lucene","HNSW",0.900000,0.932000,0.927222,0.010000,false,"CLOSEST_AVAILABLE",0.885556,6.234800,5.487900,9.676200,23.688400,1590.528,100,0.975000,7.425688,6.318700,20.454000,24.500100,900,0.927222,6.102479,5.417400,9.407900,23.029500,5.420,5.420,5017595543,5017595543,0,43101586,11321,9305,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":200}","{""springBootVersion"":""4.1.1"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""dockerServerVersion"":""29.7.2"",""availableProcessors"":16,""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""queryPartition"":{""calibrationQueries"":100,""method"":""query-type-stratified-sha256"",""evaluationQueries"":200,""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""},""javaVersion"":""21.0.11"",""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""physicalMemoryBytes"":51460743168,""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0}}",2026-09-11T10:12:55.169245400Z
"T22",2,"opensearch","Lucene","HNSW",0.950000,0.982000,0.980000,0.010000,false,"CLOSEST_AVAILABLE",0.962222,7.853090,6.563200,15.930200,37.938800,1266.917,100,1.000000,7.275811,6.741900,10.641300,30.664400,900,0.980000,7.917232,6.536400,17.104300,37.949500,0.840,0.840,5018669285,5018669285,0,43101586,11321,9305,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""space_type"":""cosinesimil"",""ef_construction"":128,""dimension"":1024,""m"":16,""engine"":""lucene"",""method"":""hnsw""}","{""candidate_k"":800}","{""springBootVersion"":""4.1.1"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""dockerServerVersion"":""29.7.2"",""availableProcessors"":16,""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""queryPartition"":{""calibrationQueries"":100,""method"":""query-type-stratified-sha256"",""evaluationQueries"":200,""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""},""javaVersion"":""21.0.11"",""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""physicalMemoryBytes"":51460743168,""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""containerLimits"":{""vector-opensearch"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0}}",2026-09-11T10:12:59.175326200Z
"T01",2,"pgvector","PostgreSQL","hnsw",0.900000,0.942000,0.938333,0.010000,false,"WITHIN_TOLERANCE",0.891111,4.484012,3.711900,7.200100,20.016500,2203.831,100,0.975000,4.717910,3.704900,15.669500,18.818900,900,0.938333,4.458023,3.711900,7.038500,20.016500,0.100,0.100,202689740,202689740,1000000,49520640,11249,11204,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""ef_construction"":128,""metric"":""COSINE"",""m"":16,""dimension"":1024}","{""ef_search"":200}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""queryPartition"":{""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508""},""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""availableProcessors"":16,""dockerServerVersion"":""29.7.2"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""springBootVersion"":""4.1.1"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""physicalMemoryBytes"":51460743168}",2026-09-11T10:13:30.129782Z
"T02",2,"pgvector","PostgreSQL","hnsw",0.950000,0.958500,0.953889,0.010000,true,"WITHIN_TOLERANCE",0.950000,10.477318,6.206600,47.631600,52.582600,951.549,100,1.000000,9.916935,6.537400,46.757400,52.448700,900,0.953889,10.539583,6.183600,48.060300,52.730300,33.495,66.860,207093760,207093760,1000000,49520640,11249,11204,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""ef_construction"":128,""metric"":""COSINE"",""m"":16,""dimension"":1024}","{""ef_search"":800}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""queryPartition"":{""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508""},""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""availableProcessors"":16,""dockerServerVersion"":""29.7.2"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""springBootVersion"":""4.1.1"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""physicalMemoryBytes"":51460743168}",2026-09-11T10:13:35.141755300Z
"T03",2,"pgvector","PostgreSQL","ivfflat",0.900000,0.913500,0.915556,0.010000,false,"CLOSEST_AVAILABLE",0.880000,5.667635,4.445500,13.963800,25.858300,1753.393,100,0.895000,6.728827,4.852200,22.148600,26.484900,900,0.915556,5.549725,4.416900,10.145400,25.732300,4.870,4.870,229008998,229008998,1000000,82010112,3036,2639,10000,1000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""metric"":""COSINE"",""lists"":10,""dimension"":1024,""force_index_scan"":true}","{""probes"":1}","{""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""metric"":""COSINE"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""physicalMemoryBytes"":51460743168,""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""},""os"":""Windows 11 10.0 amd64"",""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""availableProcessors"":16,""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1""}",2026-09-11T10:14:01.827435900Z
