test_id,run_number,database,engine,index,actual_recall,comparison_recall,average_ms,p50_ms,p95_ms,p99_ms,qps,measurement_time_ms,resource_samples,filtered_queries,filtered_recall,filtered_average_ms,filtered_p50_ms,filtered_p95_ms,filtered_p99_ms,filtered_scored_queries,filtered_empty_ground_truth_queries,filtered_empty_ground_truth_violations,unfiltered_queries,unfiltered_recall,unfiltered_average_ms,unfiltered_p50_ms,unfiltered_p95_ms,unfiltered_p99_ms,unfiltered_scored_queries,unfiltered_empty_ground_truth_queries,unfiltered_empty_ground_truth_violations,cpu_average_percent,cpu_max_percent,ram_average_bytes,ram_max_bytes,disk_write_bytes,index_size_bytes,time_to_index_ready_ms,upsert_ms,vector_count,query_executions,concurrency,top_k,warmup_iterations,measurement_iterations,stability_verified,stability_diagnostics,index_parameters,search_parameters,environment,measured_at
"T09",3,"weaviate","Native","hfresh",0.964433,0.961667,37.637320,34.688400,69.243100,88.139000,264.830,7552,3,200,1.000000,28.470983,26.550200,48.915300,68.889800,140,60,0,1800,0.961667,38.655801,35.312800,70.288300,89.588900,1800,0,0,382.200,391.330,185702809,197656576,2000000,-1,66236,8358,10000,2000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""replicas"":4,""distance"":""cosine"",""rqBits"":1,""dimension"":1024,""maxPostingSizeKB"":48}","{""searchProbe"":512}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:41:19.757895Z
"T09",3,"weaviate","Native","hfresh",0.964433,0.961667,38.645732,35.298100,70.744700,91.988000,258.230,7745,3,200,1.000000,30.579662,27.473300,60.359700,77.316500,140,60,0,1800,0.961667,39.541962,36.081400,71.615600,93.415400,1800,0,0,381.350,384.590,188533964,215272652,0,-1,66236,8358,10000,2000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""replicas"":4,""distance"":""cosine"",""rqBits"":1,""dimension"":1024,""maxPostingSizeKB"":48}","{""searchProbe"":1024}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:41:30.874225Z
"T07",3,"weaviate","Native","hnsw",0.663402,0.637222,13.235252,12.400900,23.746200,28.855500,752.870,5313,2,400,1.000000,14.787249,13.580800,25.931700,31.554700,280,120,0,3600,0.637222,13.062808,12.218700,23.379700,28.291800,3600,0,0,387.425,392.070,200382873,201431449,0,-1,72243,8053,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":10}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:43:09.625984600Z
"T07",3,"weaviate","Native","hnsw",0.709794,0.687222,13.317663,12.294000,24.041600,30.875000,747.881,5348,2,400,1.000000,14.630509,13.500800,27.094900,35.166300,280,120,0,3600,0.687222,13.171791,12.178700,23.760300,30.241300,3600,0,0,388.530,394.910,199648870,201116876,0,-1,72243,8053,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":20}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:43:17.418544900Z
"T07",3,"weaviate","Native","hnsw",0.777320,0.760000,12.916371,12.042400,22.994100,28.386900,770.371,5192,2,400,1.000000,14.159791,13.487800,24.138600,30.202200,280,120,0,3600,0.760000,12.778213,11.841300,22.877200,27.799500,3600,0,0,383.505,384.440,201116876,201326592,0,-1,72243,8053,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":40}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:43:24.861319900Z
"T07",3,"weaviate","Native","hnsw",0.819072,0.805000,13.583463,12.742300,24.338000,31.529400,733.396,5454,2,400,1.000000,15.124660,14.188500,26.101100,32.395100,280,120,0,3600,0.805000,13.412219,12.560200,23.895400,30.907700,3600,0,0,388.065,389.210,200487731,202584883,0,-1,72243,8053,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":80}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:43:32.545939200Z
"T07",3,"weaviate","Native","hnsw",0.847423,0.835556,13.338131,12.369500,23.955100,29.750000,747.084,5354,2,400,1.000000,14.688731,13.727000,27.198200,34.638500,280,120,0,3600,0.835556,13.188065,12.272200,23.414400,28.833400,3600,0,0,383.270,383.670,197656575,197761433,0,-1,72243,8053,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":120}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:43:40.165314300Z
"T07",3,"weaviate","Native","hnsw",0.904639,0.897222,13.927772,12.949600,24.528800,31.709400,715.510,5590,2,400,1.000000,15.421794,14.706700,27.253300,31.709400,280,120,0,3600,0.897222,13.761770,12.761700,24.285100,31.632800,3600,0,0,387.050,387.820,195611852,195873996,0,-1,72243,8053,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":200}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:43:48.037392700Z
"T07",3,"weaviate","Native","hnsw",0.934536,0.929444,14.799925,13.823900,26.108300,33.088100,672.858,5944,2,400,1.000000,15.261196,14.573300,28.156300,33.836300,280,120,0,3600,0.929444,14.748673,13.770500,25.829600,32.936200,3600,0,0,384.630,388.310,196660428,197446860,1000000,-1,72243,8053,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":400}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:43:56.330439700Z
"T07",3,"weaviate","Native","hnsw",0.960825,0.957778,16.044106,14.995800,28.225000,36.103600,620.937,6441,3,400,1.000000,16.279846,15.090700,28.315300,34.483900,280,120,0,3600,0.957778,16.017913,14.989800,28.179000,36.432100,3600,0,0,389.723,390.200,193112746,193881702,0,-1,72243,8053,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":800}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:44:05.208278600Z
"T07",3,"weaviate","Native","hnsw",0.973711,0.971667,16.728937,15.859400,29.331100,36.790100,595.483,5037,2,300,1.000000,16.570750,15.344500,30.643500,36.043800,210,90,0,2700,0.971667,16.746513,15.892600,29.195800,36.801800,2700,0,0,382.990,383.040,192518553,194091417,0,-1,72243,8053,10000,3000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""distance"":""cosine"",""efConstruction"":128,""maxConnections"":16}","{""ef"":1000}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-weaviate"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T14:44:12.734592700Z
